name,address
옵티마상원약국,"서울특별시 마포구 월드컵로 75, 1층 (망원동)"
수명산약국,"서울특별시 강서구 수명로 68-11, 발산타워107호 (내발산동)"
청담본약국,"서울특별시 강남구 학동로97길 20, 1층 일부호 (청담동)"
푸른솔약국,"서울특별시 서초구 서초대로 317, 1층 (서초동, 건원빌딩)"
예다인온누리약국,"서울특별시 강서구 양천로 452, 1층 105-1호 (등촌동, 예다인상가)"
초록약국,"서울특별시 중랑구 용마산로 426, (면목동)"
대형약국,"서울특별시 서대문구 북아현로 4, (북아현동)"
건강한세상약국,"서울특별시 은평구 증산로 399, 1층 좌측호 (신사동)"
연신우리약국,"서울특별시 은평구 통일로 839, 1층 (대조동)"
푸른약국,"서울특별시 구로구 남부순환로 775, 상가106동 103호 (개봉동, 개봉푸르지오)"
성모엔젤약국,"서울특별시 영등포구 63로 36, 103, 104호 (여의도동, 리버타워)"
선정릉케이약국,"서울특별시 강남구 선릉로 567, 대운 1층 (역삼동)"
남진약국,"서울특별시 중구 남대문로 26, 1층 (남대문로3가)"
수정프라자약국,"서울특별시 영등포구 양평로22길 7, (양평동5가)"
성모메디컬약국,"서울특별시 영등포구 영중로 45, 지하1층 101호 (영등포동6가)"
오아시스약국,"서울특별시 마포구 독막로 4, 1층 일부호 (합정동)"
중앙온누리약국,"서울특별시 관악구 시흥대로 578, 1층 (신림동)"
경희강남약국,"서울특별시 동대문구 왕산로 184, 102호 (전농동)"
다온약국,"서울특별시 송파구 송파대로 345, 헬리오시티상가1A동 2층 2055호 (가락동, 헬리오시티)"
체리약국,"서울특별시 동대문구 답십리로 267, 303호 (장안동)"
청아약국,"서울특별시 강남구 논현로 705, 1층 (논현동)"
부부약국,"서울특별시 강북구 오패산로 112, (미아동)"
본초당약국,"서울특별시 강서구 강서로45길 49-5, 1층 101호,102호 (화곡동)"
아차산봄약국,"서울특별시 광진구 천호대로 670, 썬-타워빌딩 1층 102호 (구의동)"
가까운약국,"서울특별시 관악구 양녕로 46, 112호 (봉천동, 메카플러스)"
우림청솔약국,"서울특별시 중랑구 망우로 412, 기성빌딩 1층 (망우동)"
신성림약국,"서울특별시 성동구 마조로 24, (행당동)"
현대약국,"서울특별시 서대문구 거북골로14길 32, 304호 (북가좌동, 가재울아이파크상가)"
영광약국,"서울특별시 마포구 월드컵북로 502, 월드컵파크 프라자 2층 209호 (상암동)"
옵티마세원약국,"서울특별시 관악구 쑥고개로 68, (봉천동)"
독수리약국,"서울특별시 강남구 일원로 95, 106호 (일원동)"
봄약국,"서울특별시 광진구 뚝섬로 596, 1층 (자양동)"
행복한약국,"서울특별시 노원구 공릉로 187, 3층 303호 (공릉동)"
베스트약국,"서울특별시 강동구 양재대로 1325, (성내동)"
허브약국,"서울특별시 영등포구 선유로49길 36, 1층 (양평동4가)"
위례탑약국,"서울특별시 송파구 위례서로 234, 212호 (거여동)"
청원약국,"서울특별시 강남구 영동대로 722, 풍양빌딩 1층 101호 (청담동)"
신경희약국,"서울특별시 강동구 동남로71길 32, 환타지아 105호 (명일동)"
우리들약국,"서울특별시 강남구 남부순환로 2615, 1층 103호 (도곡동, 극동스타클래스)"
채움약국,"서울특별시 중랑구 봉화산로 39, HJ빌딩 1층 103호 (중화동)"
내방약국,"서울특별시 서초구 방배로 125, 2층 2호 (방배동, 영신빌딩)"
청구프라자약국,"서울특별시 은평구 통일로83길 5-6, (갈현동)"
하늘약국,"서울특별시 중구 다산로 245, (무학동)"
굴레방약국,"서울특별시 서대문구 신촌로35길 10, 1층 114호 (북아현동, e편한세상신촌4단지)"
라인약국,"서울특별시 광진구 아차산로 375, 크레신타워3차 1층 107호 (구의동)"
온누리조은약국,"서울특별시 양천구 곰달래로5길 30, (신월동, 은성아파트)"
유원당약국,"서울특별시 동대문구 약령중앙로4길 9, (제기동)"
늘편한4층약국,"서울특별시 동작구 사당로 215, 서림빌딩 4층 402-2호 (사당동)"
휴베이스월계우리약국,"서울특별시 노원구 월계로 334, 1층 104호 (월계동, 그랑디오피스텔)"
대자연약국,"서울특별시 강동구 구천면로 291, (천호동)"
방배대한약국,"서울특별시 서초구 동작대로 118, 107호 (방배동, 방배예다인)"
마루약국,"서울특별시 서대문구 연희로 243, 1층 2호 (연희동)"
강서제일큰약국,"서울특별시 강서구 강서로 287, 호경빌딩 1층 (내발산동)"
양재다온약국,"서울특별시 서초구 강남대로 224, 104호 (양재동, 양재한신휴플러스)"
건대입구역 1번출구약국,"서울특별시 광진구 아차산로 229, 한림타워 2층 202호 (화양동)"
힘챤약국,"서울특별시 성북구 보국문로 16-1, (정릉동)"
햇살약국,"서울특별시 강북구 한천로 1038, 천지빌딩,유료주차장 1층 (수유동)"
청담밝은약국,"서울특별시 강남구 선릉로 612, 한일빌딩 1층 (삼성동)"
한티365약국,"서울특별시 강남구 선릉로 301, 1층 (역삼동)"
핏타민약국,"서울특별시 영등포구 여의대로 108, 파크원 지하1층 (여의도동)"
연신7번약국,"서울특별시 은평구 통일로 855-16, 1층 (갈현동)"
에이스온누리약국,"서울특별시 서초구 방배로 76, 1층 (방배동)"
디타워약국,"서울특별시 종로구 통일로 134, 디타워(돈의문) 지하1층 (평동)"
신대방365약국,"서울특별시 관악구 신사로 108, 학사빌딩 1층 (신림동)"
엔젤팜약국,"서울특별시 강북구 삼양로19길 59, 대선빌딩 1층 (미아동)"
열매약국,"서울특별시 강남구 논현로94길 23, 1층 (역삼동)"
드림약국,"서울특별시 양천구 목동서로 256, 동문빌딩 1층 (목동)"
희망약국,"서울특별시 동대문구 답십리로67길 2, 1층 4호 (장안동)"
빙고약국,"서울특별시 용산구 서빙고로 17, 센트럴파크 제몰동 제2층 제2016호 (한강로3가)"
벽산온누리약국,"서울특별시 금천구 금하로 793, A상가동 206호 (시흥동, 벽산아파트)"
새수정온누리약국,"서울특별시 광진구 용마산로 5, 명클리닉 1층 101호 (중곡동)"
약수스타약국,"서울특별시 중구 동호로 171, 1층 (신당동)"
더행복약국,"서울특별시 은평구 은평로 200-1, 가동 1층 (응암동, 삼영빌딩)"
혜령약국,"서울특별시 중랑구 공릉로2길 7, 구산빌딩 (묵동)"
서초스마트약국,"서울특별시 서초구 언남길 87, 두상빌딩 1층 (양재동)"
보명약국,"서울특별시 서대문구 거북골로 120, 상가2동 2-12호 (남가좌동, DMC센트레빌)"
강동메디칼약국,"서울특별시 강동구 올림픽로 686, 1층 (천호동)"
남푸른약국,"서울특별시 강동구 고덕비즈밸리로 26, 강동U1센터 109호 (고덕동)"
보룡약국,"서울특별시 은평구 통일로 707, 1층 (대조동)"
성수오렌지약국,"서울특별시 성동구 아차산로7길 11, 1층 (성수동2가)"
스마일약국,"서울특별시 동작구 장승배기로 110-1, (노량진동)"
이화약국,"서울특별시 강동구 천호대로 1037, 1층 2호 (천호동, 세우빌딩)"
삼호약국,"서울특별시 노원구 마들로 111, 207, 208호 (월계동, 나상가)"
퍼스널케어약국,"서울특별시 강남구 언주로 118, 1층 128호 (도곡동, 우성캐릭터199)"
동인약국,"서울특별시 관악구 인헌길 76, 1층 (봉천동)"
삼거리약국,"서울특별시 구로구 경인로47길 107, 102호 (고척동)"
자이1층엔약국,"서울특별시 강남구 삼성로 14, 131호 (개포동, 개포자이 프레지던스)"
참약사스마일약국,"서울특별시 강남구 언주로7길 6, 213호 (개포동, 개포자이르네)"
아이조은약국,"서울특별시 강남구 삼성로 620, 블래스톤리조트 2층 (삼성동)"
홍제약국,"서울특별시 서대문구 통일로 440, (홍제동)"
메디팜대야약국,"서울특별시 강서구 강서로 56, (화곡동)"
삼원약국,"서울특별시 송파구 올림픽로37길 130, 파크리오 A동 317호 (신천동)"
종로세명약국,"서울특별시 도봉구 방학로 176, (방학동)"
21세기고려약국,"서울특별시 성북구 고려대로 80, (안암동5가)"
한사랑온누리약국,"서울특별시 동대문구 신이문로 41, 1층 (이문동)"
이화키즈팜약국,"서울특별시 마포구 마포대로 195, 4단지상가동 219호 (아현동, 마포래미안푸르지오)"
메디컬제일약국,"서울특별시 서초구 방배로 225, 1층 (방배동, 성은빌딩)"
셀메드3층약국,"서울특별시 강남구 언주로30길 10, 현대비전21 3층 301호 (도곡동)"
봄약국,"서울특별시 강서구 화곡로 347, 111호 (화곡동, 그랜드아이파크)"
강남메디칼약국,"서울특별시 강남구 삼성로 233, (대치동)"
성심약국,"서울특별시 관악구 봉천로 227, 107호 (봉천동)"
하루약국,"서울특별시 송파구 동남로 200, 1층 102호 (가락동)"
렉슬드림약국,"서울특별시 강남구 선릉로 225, 도곡렉슬상가 2층 216-1호 (도곡동)"
럭키약국,"서울특별시 강동구 천호대로 1053, 이안 강동 컴홈스테이 1차 (천호동)"
하연약국,"서울특별시 중구 통일로 10, 연세대학교 세브란스빌딩 1층 107호 (남대문로5가)"
서초제일약국,"서울특별시 서초구 방배로 111, 1층 (방배동, 근복빌딩)"
테마프라자약국,"서울특별시 양천구 목동서로 389, 101호 (신정동, 테마상가)"
가까운동문약국,"서울특별시 성북구 고려대로17길 3, 지하1층 (안암동2가)"
1898광장약국,"서울특별시 중구 명동길 74, 카톨릭회관 신관 B113호 (명동2가)"
학동약국,"서울특별시 강남구 학동로 203, 1층 (논현동)"
우리들약국,"서울특별시 관악구 난곡로 198, (신림동)"
온누리성원약국,"서울특별시 강동구 구천면로 269-1, (천호동)"
마니약국,"서울특별시 강남구 강남대로 428, 1층 (역삼동)"
청담소망약국,"서울특별시 강남구 학동로 417, 102호 (청담동)"
다나아약국,"서울특별시 강서구 방화대로7나길 29, (공항동)"
산들약국,"서울특별시 도봉구 도당로13길 17, 1층 (방학동)"
우정약국,"서울특별시 종로구 종로 200-4, 제우빌딩 1층 (종로4가)"
가든건강약국,"서울특별시 송파구 충민로 52, 가든파이브웍스 S동 307호 (문정동)"
역삼조은약국,"서울특별시 강남구 테헤란로 226, 태왕빌딩 지하 1층 (역삼동)"
하나약국,"서울특별시 중랑구 면목로 419, 1층 (면목동)"
참조은약국,"서울특별시 중구 을지로 158, 삼풍상가 107호 (을지로4가)"
으뜸약국,"서울특별시 강남구 테헤란로 121, 원빌딩 2층 202호 (역삼동)"
올리브온누리약국,"서울특별시 강남구 테헤란로20길 11, 1층 (역삼동)"
위드팜천사약국,"서울특별시 강동구 천호대로 1107, 1층 (길동, 강동역에스케이허브)"
노원행복한약국,"서울특별시 노원구 상계로 63-7, 1층 (상계동, 청우빌딩)"
건강드림약국,"서울특별시 영등포구 영중로 70, 1층 (영등포동5가)"
서울약국,"서울특별시 용산구 한강대로 312, 2층 2호 (갈월동)"
제이약국,"서울특별시 서초구 서초대로 323, 삼풍프라자 1층 6호 (서초동)"
하얀약국,"서울특별시 강동구 성내로 19, (주)서경산업개발 1층 103호 (성내동)"
개포플러스약국,"서울특별시 강남구 선릉로 30, 개포빌딩 1층 (개포동)"
남강약국,"서울특별시 관악구 난곡로 107-1, 1층 (신림동)"
에이스약국,"서울특별시 중구 세종대로 136, 1층 (무교동, 파이낸스빌딩)"
평화약국,"서울특별시 관악구 남부순환로 1784, 1층 (봉천동)"
스타빌약국,"서울특별시 도봉구 노해로63길 84-9, 창동 SR스타빌 3층 302호 (창동)"
365강남역약국,"서울특별시 강남구 강남대로 396, 강남역 103-104호 (역삼동)"
보건약국,"서울특별시 영등포구 국제금융로7길 22, (여의도동,대교B상가 114호)"
사랑약국,"서울특별시 서대문구 연희로 262-29, 1층 (홍은동)"
동보당약국,"서울특별시 관악구 관악로 236, (봉천동)"
새서울약국,"서울특별시 은평구 서오릉로 134, 메디칼 1층 (대조동)"
시장약국,"서울특별시 동대문구 왕산로 143, 1층 (제기동)"
우리온누리약국,"서울특별시 관악구 호암로 530, (신림동)"
늘좋은약국,"서울특별시 동대문구 천호대로 319, 답십리한화오벨리스크 1층 102호 (답십리동)"
새미약국,"서울특별시 동작구 동작대로 25, 4층 403호 (사당동)"
소화약국,"서울특별시 노원구 상계로 320, 불암빌딩 (상계동)"
설약국,"서울특별시 관악구 남부순환로 1805, 1층 (봉천동)"
수태평양약국,"서울특별시 구로구 고척로 144, 두발로빌딩 1층 (고척동)"
중앙대영약국,"서울특별시 강동구 동남로 635, (둔촌동)"
효제약국,"서울특별시 서대문구 세검정로 32, (홍제동)"
옵티마e-편한약국,"서울특별시 성북구 삼양로13길 45, 401호 (길음동, 길음뉴타운,e편한세상 대림상가)"
덕성그린약국,"서울특별시 강북구 삼양로 530, 1층 (우이동)"
보령약국,"서울특별시 종로구 종로 203, (종로5가)"
